,0
18741,italian
18742,french
18743,french
18744,british
18745,mexican
18746,italian
18747,french
18748,french
18749,japanese
18750,french
18751,chinese
18752,mexican
18753,chinese
18754,italian
18755,italian
18756,french
18757,italian
18758,french
18759,italian
18760,jamaican
18761,french
18762,mexican
18763,french
18764,italian
18765,french
18766,mexican
18767,french
18768,french
18769,mexican
18770,french
18771,indian
18772,mexican
18773,southern_us
18774,italian
18775,italian
18776,french
18777,french
18778,italian
18779,italian
18780,indian
18781,russian
18782,italian
18783,french
18784,southern_us
18785,chinese
18786,chinese
18787,italian
18788,italian
18789,spanish
18790,southern_us
18791,mexican
18792,greek
18793,mexican
18794,brazilian
18795,italian
18796,spanish
18797,southern_us
18798,italian
18799,thai
18800,southern_us
18801,italian
18802,vietnamese
18803,moroccan
18804,moroccan
18805,french
18806,southern_us
18807,italian
18808,chinese
18809,french
18810,british
18811,italian
18812,thai
18813,mexican
18814,indian
18815,italian
18816,russian
18817,french
18818,italian
18819,southern_us
18820,french
18821,italian
18822,italian
18823,french
18824,french
18825,japanese
18826,italian
18827,southern_us
18828,french
18829,mexican
18830,french
18831,japanese
18832,french
18833,french
18834,french
18835,italian
18836,italian
18837,italian
18838,irish
18839,french
18840,moroccan
18841,italian
18842,greek
18843,italian
18844,french
18845,vietnamese
18846,french
18847,moroccan
18848,irish
18849,italian
18850,mexican
18851,french
18852,british
18853,brazilian
18854,spanish
18855,french
18856,italian
18857,spanish
18858,spanish
18859,italian
18860,southern_us
18861,mexican
18862,french
18863,mexican
18864,southern_us
18865,french
18866,southern_us
18867,irish
18868,spanish
18869,french
18870,southern_us
18871,greek
18872,italian
18873,italian
18874,greek
18875,italian
18876,italian
18877,italian
18878,french
18879,french
18880,thai
18881,russian
18882,southern_us
18883,spanish
18884,mexican
18885,italian
18886,southern_us
18887,british
18888,mexican
18889,french
18890,mexican
18891,southern_us
18892,italian
18893,italian
18894,mexican
18895,southern_us
18896,italian
18897,brazilian
18898,french
18899,mexican
18900,british
18901,french
18902,italian
18903,italian
18904,southern_us
18905,italian
18906,mexican
18907,italian
18908,cajun_creole
18909,brazilian
18910,french
18911,french
18912,moroccan
18913,french
18914,greek
18915,indian
18916,french
18917,mexican
18918,southern_us
18919,greek
18920,indian
18921,southern_us
18922,indian
18923,italian
18924,italian
18925,italian
18926,french
18927,southern_us
18928,italian
18929,spanish
18930,southern_us
18931,greek
18932,french
18933,southern_us
18934,italian
18935,italian
18936,italian
18937,french
18938,french
18939,indian
18940,french
18941,indian
18942,italian
18943,italian
18944,brazilian
18945,italian
18946,italian
18947,moroccan
18948,indian
18949,chinese
18950,southern_us
18951,italian
18952,brazilian
18953,jamaican
18954,italian
18955,southern_us
18956,mexican
18957,japanese
18958,italian
18959,southern_us
18960,greek
18961,irish
18962,british
18963,greek
18964,french
18965,greek
18966,italian
18967,french
18968,italian
18969,mexican
18970,italian
18971,french
18972,mexican
18973,mexican
18974,southern_us
18975,moroccan
18976,french
18977,mexican
18978,italian
18979,italian
18980,moroccan
18981,italian
18982,french
18983,italian
18984,italian
18985,southern_us
18986,indian
18987,chinese
18988,italian
18989,thai
18990,french
18991,southern_us
18992,mexican
18993,italian
18994,british
18995,mexican
18996,french
18997,french
18998,greek
18999,italian
19000,french
19001,italian
19002,italian
19003,vietnamese
19004,cajun_creole
19005,mexican
19006,moroccan
19007,southern_us
19008,chinese
19009,jamaican
19010,french
19011,southern_us
19012,italian
19013,southern_us
19014,french
19015,british
19016,thai
19017,southern_us
19018,italian
19019,french
19020,mexican
19021,southern_us
19022,indian
19023,jamaican
19024,spanish
19025,french
19026,italian
19027,french
19028,italian
19029,italian
19030,italian
19031,korean
19032,mexican
19033,southern_us
19034,spanish
19035,italian
19036,french
19037,british
19038,greek
19039,southern_us
19040,french
19041,italian
19042,british
19043,french
19044,italian
19045,southern_us
19046,italian
19047,indian
19048,italian
19049,southern_us
19050,spanish
19051,greek
19052,southern_us
19053,indian
19054,mexican
19055,southern_us
19056,southern_us
19057,french
19058,mexican
19059,italian
19060,mexican
19061,japanese
19062,indian
19063,italian
19064,french
19065,french
19066,greek
19067,italian
19068,french
19069,italian
19070,italian
19071,french
19072,mexican
19073,thai
19074,italian
19075,french
19076,chinese
19077,italian
19078,french
19079,spanish
19080,french
19081,italian
19082,indian
19083,french
19084,french
19085,southern_us
19086,italian
19087,southern_us
19088,french
19089,southern_us
19090,italian
19091,southern_us
19092,italian
19093,southern_us
19094,italian
19095,indian
19096,french
19097,french
19098,french
19099,mexican
19100,southern_us
19101,indian
19102,russian
19103,indian
19104,southern_us
19105,mexican
19106,italian
19107,russian
19108,italian
19109,japanese
19110,french
19111,greek
19112,italian
19113,italian
19114,french
19115,mexican
19116,italian
19117,southern_us
19118,moroccan
19119,moroccan
19120,french
19121,chinese
19122,italian
19123,french
19124,british
19125,southern_us
19126,italian
19127,italian
19128,italian
19129,southern_us
19130,southern_us
19131,british
19132,italian
19133,southern_us
19134,southern_us
19135,italian
19136,french
19137,irish
19138,mexican
19139,italian
19140,mexican
19141,southern_us
19142,french
19143,french
19144,french
19145,russian
19146,french
19147,southern_us
19148,thai
19149,french
19150,italian
19151,vietnamese
19152,brazilian
19153,japanese
19154,southern_us
19155,indian
19156,italian
19157,italian
19158,mexican
19159,italian
19160,spanish
19161,italian
19162,jamaican
19163,french
19164,italian
19165,japanese
19166,mexican
19167,southern_us
19168,french
19169,mexican
19170,italian
19171,southern_us
19172,italian
19173,italian
19174,indian
19175,british
19176,french
19177,southern_us
19178,italian
19179,greek
19180,mexican
19181,french
19182,southern_us
19183,italian
19184,japanese
19185,italian
19186,italian
19187,vietnamese
19188,thai
19189,italian
19190,moroccan
19191,moroccan
19192,chinese
19193,italian
19194,mexican
19195,mexican
19196,southern_us
19197,french
19198,italian
19199,southern_us
19200,mexican
19201,french
19202,italian
19203,mexican
19204,greek
19205,southern_us
19206,irish
19207,southern_us
19208,french
19209,indian
19210,italian
19211,italian
19212,italian
19213,greek
19214,italian
19215,indian
19216,southern_us
19217,brazilian
19218,mexican
19219,japanese
19220,french
19221,southern_us
19222,japanese
19223,french
19224,french
19225,french
19226,southern_us
19227,british
19228,italian
19229,french
19230,italian
19231,french
19232,spanish
19233,french
19234,southern_us
19235,italian
19236,french
19237,mexican
19238,french
19239,italian
19240,french
19241,italian
19242,jamaican
19243,french
19244,italian
19245,southern_us
19246,mexican
19247,spanish
19248,moroccan
19249,french
19250,french
19251,italian
19252,italian
19253,chinese
19254,mexican
19255,southern_us
19256,french
19257,japanese
19258,italian
19259,indian
19260,spanish
19261,italian
19262,french
19263,greek
19264,french
19265,mexican
19266,mexican
19267,italian
19268,southern_us
19269,southern_us
19270,french
19271,russian
19272,british
19273,japanese
19274,italian
19275,southern_us
19276,italian
19277,italian
19278,italian
19279,italian
19280,chinese
19281,mexican
19282,italian
19283,spanish
19284,italian
19285,italian
19286,french
19287,italian
19288,italian
19289,italian
19290,italian
19291,southern_us
19292,mexican
19293,french
19294,french
19295,vietnamese
19296,french
19297,southern_us
19298,korean
19299,italian
19300,french
19301,italian
19302,italian
19303,mexican
19304,brazilian
19305,italian
19306,french
19307,irish
19308,italian
19309,mexican
19310,french
19311,mexican
19312,french
19313,mexican
19314,mexican
19315,mexican
19316,greek
19317,italian
19318,french
19319,french
19320,russian
19321,french
19322,french
19323,southern_us
19324,mexican
19325,french
19326,italian
19327,southern_us
19328,thai
19329,french
19330,french
19331,southern_us
19332,british
19333,french
19334,italian
19335,italian
19336,french
19337,italian
19338,southern_us
19339,irish
19340,italian
19341,italian
19342,greek
19343,french
19344,moroccan
19345,southern_us
19346,irish
19347,mexican
19348,french
19349,indian
19350,indian
19351,french
19352,french
19353,french
19354,indian
19355,southern_us
19356,russian
19357,italian
19358,chinese
19359,indian
19360,french
19361,southern_us
19362,southern_us
19363,french
19364,italian
19365,italian
19366,french
19367,greek
19368,italian
19369,southern_us
19370,chinese
19371,moroccan
19372,southern_us
19373,mexican
19374,italian
19375,french
19376,french
19377,mexican
19378,italian
19379,russian
19380,indian
19381,italian
19382,southern_us
19383,mexican
19384,italian
19385,southern_us
19386,italian
19387,greek
19388,southern_us
19389,southern_us
19390,thai
19391,spanish
19392,southern_us
19393,southern_us
19394,italian
19395,french
19396,indian
19397,british
19398,italian
19399,greek
19400,french
19401,mexican
19402,italian
19403,italian
19404,italian
19405,thai
19406,moroccan
19407,italian
19408,moroccan
19409,french
19410,spanish
19411,italian
19412,southern_us
19413,french
19414,russian
19415,italian
19416,japanese
19417,french
19418,southern_us
19419,mexican
19420,greek
19421,italian
19422,italian
19423,mexican
19424,southern_us
19425,indian
19426,italian
19427,mexican
19428,french
19429,italian
19430,mexican
19431,cajun_creole
19432,french
19433,italian
19434,british
19435,mexican
19436,french
19437,southern_us
19438,mexican
19439,italian
19440,french
19441,italian
19442,moroccan
19443,southern_us
19444,indian
19445,greek
19446,italian
19447,italian
19448,italian
19449,french
19450,russian
19451,italian
19452,moroccan
19453,italian
19454,italian
19455,french
19456,italian
19457,southern_us
19458,italian
19459,french
19460,indian
19461,french
19462,french
19463,southern_us
19464,mexican
19465,italian
19466,italian
19467,french
19468,southern_us
19469,brazilian
19470,british
19471,southern_us
19472,southern_us
19473,italian
19474,french
19475,french
19476,mexican
19477,japanese
19478,french
19479,brazilian
19480,mexican
19481,italian
19482,southern_us
19483,mexican
19484,italian
19485,italian
19486,southern_us
19487,french
19488,italian
19489,french
19490,southern_us
19491,moroccan
19492,mexican
19493,french
19494,french
19495,southern_us
19496,thai
19497,french
19498,italian
19499,greek
19500,chinese
19501,greek
19502,japanese
19503,italian
19504,southern_us
19505,british
19506,japanese
19507,vietnamese
19508,italian
19509,southern_us
19510,mexican
19511,italian
19512,italian
19513,italian
19514,southern_us
19515,french
19516,italian
19517,greek
19518,french
19519,irish
19520,southern_us
19521,french
19522,french
19523,russian
19524,japanese
19525,italian
19526,southern_us
19527,french
19528,southern_us
19529,southern_us
19530,filipino
19531,moroccan
19532,russian
19533,french
19534,italian
19535,southern_us
19536,southern_us
19537,french
19538,french
19539,spanish
19540,greek
19541,thai
19542,french
19543,french
19544,french
19545,spanish
19546,indian
19547,mexican
19548,italian
19549,italian
19550,french
19551,italian
19552,chinese
19553,indian
19554,french
19555,french
19556,russian
19557,cajun_creole
19558,greek
19559,italian
19560,italian
19561,french
19562,british
19563,southern_us
19564,french
19565,southern_us
19566,italian
19567,southern_us
19568,southern_us
19569,vietnamese
19570,italian
19571,french
19572,greek
19573,french
19574,british
19575,french
19576,japanese
19577,italian
19578,italian
19579,italian
19580,french
19581,indian
19582,mexican
19583,italian
19584,french
19585,italian
19586,cajun_creole
19587,italian
19588,french
19589,italian
19590,italian
19591,french
19592,french
19593,italian
19594,french
19595,mexican
19596,mexican
19597,irish
19598,southern_us
19599,french
19600,indian
19601,italian
19602,greek
19603,italian
19604,thai
19605,mexican
19606,southern_us
19607,spanish
19608,moroccan
19609,southern_us
19610,southern_us
19611,brazilian
19612,french
19613,italian
19614,italian
19615,italian
19616,french
19617,russian
19618,french
19619,spanish
19620,italian
19621,mexican
19622,southern_us
19623,japanese
19624,italian
19625,french
19626,irish
19627,greek
19628,southern_us
19629,italian
19630,italian
19631,spanish
19632,southern_us
19633,southern_us
19634,greek
19635,french
19636,spanish
19637,italian
19638,italian
19639,french
19640,mexican
19641,french
19642,southern_us
19643,thai
19644,mexican
19645,mexican
19646,italian
19647,mexican
19648,japanese
19649,korean
19650,greek
19651,spanish
19652,french
19653,italian
19654,indian
19655,italian
19656,indian
19657,british
19658,italian
19659,cajun_creole
19660,italian
19661,brazilian
19662,french
19663,chinese
19664,southern_us
19665,chinese
19666,italian
19667,french
19668,italian
19669,southern_us
19670,mexican
19671,spanish
19672,french
19673,mexican
19674,french
19675,italian
19676,southern_us
19677,mexican
19678,french
19679,french
19680,italian
19681,french
19682,french
19683,french
19684,french
19685,mexican
19686,moroccan
19687,thai
19688,italian
19689,italian
19690,italian
19691,italian
19692,filipino
19693,thai
